x1,x2
0.7243853469425515,0.5104429773920006
1.9513172677701445,3.83004667809899
-0.499375566623855,0.9344347302277924
3.0479681897533992,0.6270080127992721
-0.48483487542280057,1.282042419679793
0.3083477334609601,-0.5222843707252437
-0.12041051205984803,-0.6482295188729995
0.9865174307932503,-1.2911601485997846
0.7194913366016968,-1.574675261710085
1.3437998639657722,-0.30208067851571063
0.41471911303864195,0.17998599902902557
-0.3125103419937834,-0.6379785590728428
1.6647843318508029,-1.3074400438470462
1.3665681615794651,1.7700719037146704
-0.2704498504775774,1.2668394486784962
-1.386026293557045,3.0984752284212616
-1.091951942351029,-0.8810118858365619
0.3015101055528333,-0.5775340632142182
-0.93070895746434,1.1997395813174283
2.008805409461792,0.30855239089944925
1.126975355773331,1.1832352355897455
1.26673080832974,1.687536456443668
2.671821136561276,3.486638116840908
2.3419940712703076,1.7373579562638048
2.127004118863623,2.692916902535433
1.2055107217831973,-0.23036108987083395
2.137596645073748,-0.5195904633701259
1.1396917300722362,0.7060041041381565
0.40503531605599896,0.515660130487167
-0.043029397643049735,0.8559016978886647
1.8624893797011741,0.8693125017259069
-0.24837550752135076,0.571065048339669
-0.9827425427931554,0.27848842828647086
-0.25932659976923855,1.2398836989897584
2.084940973252937,-1.4176758722479041
-0.42407702705649075,-1.5093388078119965
-1.5566747167868527,1.5524075041371124
1.4841362803419074,-1.4028493948079068
0.10155893546805904,-1.425367794461441
1.0175740639245858,-0.3187584608220598
-0.2481175087996883,-0.7855374395695216
0.7824278736267047,0.3814068764728923
-0.4095106716030595,2.1626583338342766
2.1836598813452084,1.1359799186406907
0.2835973173436485,2.6722327271644377
1.3226092344857465,3.082762437141936
1.385381980463354,0.6134506394654697
-0.9591371237873397,1.1545732498318173
2.488570660337114,-0.6310956321906017
1.1180987871663592,1.9170367984224117
1.6113019712259258,1.1292914917468182
-0.8852703082994603,-1.422658613425549
1.420293536416277,1.1208164443922979
2.0132718000489636,2.3886435815144633
1.057231184595716,1.7665047101518125
0.786053418863567,1.7822681103256397
0.888882478697742,0.9319755151504822
1.0461351394751761,1.5200886765387458
-0.10828930181690803,1.3575601921543963
-1.0171200330111918,-1.0560000056212626
2.174272816490792,0.5645384924379042
0.13136872297883948,0.962710935359552
0.32720937150129953,1.3258081964039001
-0.03384845144299289,0.7832208380219936
1.2120041223644251,2.1961700280389693
-1.2018405048711762,1.2837987620238767
-1.0363776431480654,0.19208265660241722
-0.24694555067422375,0.6198664139286307
2.7924190400846514,-0.43596994571571834
2.697336122592804,-0.20254228226410878
-0.4706444088370935,-1.2804132946079971
0.5930093802396672,2.2650794807500816
1.909656112936994,2.0950496797468006
0.9444740813553641,1.2877051136697346
2.601935673891879,-1.0709997624748056
1.2513632939366288,3.109451049593777
3.1254848003390188,0.9429288377340885
1.7523987465312003,1.3508662024530556
1.1037444081694618,1.210520591149376
-0.6783593705909738,-0.8549626092050364
2.001833540858896,3.455670153721875
-0.41333793201172,2.405398901957951
-0.7672636280133087,1.6255786714354086
0.2679675677369258,0.9266867081104475
1.6740379907866993,0.7347225419829146
0.025251104998681082,-0.8383252850545037
2.3678321602626173,0.03329107015357012
2.4006907625313985,-1.0464529473611632
-1.4900607800137828,-0.7842629244439516
-1.4675435928835405,-0.14465226909248743
1.6623895735856737,2.0807591517215847
-1.039836958921998,2.7351413130360096
-0.8305877693108439,-0.009109647428337489
0.17375523345845548,1.2461622643340304
-0.029860086751910923,-0.9210967472341366
1.6539645349845435,1.0807790728758377
