,x1,x2
0,0.3940372095056279,0.3300489987649336
1,-1.1747624311095255,0.1449236794272097
2,0.5180827578411347,-0.3984270220585304
3,-0.6702245859109162,-0.40767408925321
4,0.3430964699489958,1.9948402813895556
5,0.0364321875048252,-0.6865329055653471
6,2.409962857257613,-0.9344305687127998
7,2.839885111018201,-1.334229307591476
8,0.1377884551948664,0.9675823470451724
9,0.9427139680992502,-0.7205205413450286
10,0.5146749057806451,1.408242218990639
11,1.3170003086964608,-0.3324035712906277
12,-0.7603982150587877,0.7834116323517575
13,-1.798413032258727,0.4680644510424985
14,-0.8500702786286931,-0.5209793271208778
15,-0.9313471257900576,0.0675694923605208
16,-0.0888362077897227,0.6672855361980278
17,0.5556564157675696,-1.2548056193936494
18,-0.2545422398349787,-1.2960174579717725
19,2.1944099400728194,-0.9105394287099776
20,1.2530271588828246,0.0387679423965023
21,-2.066372614177501,-0.2694568187569
22,0.6670367586480203,0.4028695201744307
23,-0.1206492083579832,-1.3593342570095142
24,2.1353174385723603,0.3339256431034889
25,1.08275909668742,1.004684477948669
26,-0.518905167664756,0.9044695247133449
27,-1.863046484801429,-0.4306512871533106
28,1.0367625655359674,-2.0615301931550247
29,-0.0127793119665539,1.2933090976968815
30,-0.5912995834983781,-0.3778602465262826
31,0.0426287671698171,1.2184822551116352
32,-2.7199239412681195,-0.4188622232790163
33,-1.2814063888321363,-0.4589968476808643
34,0.896336547799799,0.9771454068659112
35,0.5245361028518901,-0.4304338276676465
36,0.7620901609665127,0.0220642483714327
37,-0.0677451850235227,0.5936458264174743
38,-0.2080954464081416,-0.4571993538370069
39,-0.6523143708836078,-0.2811623085618935
40,1.195236043779325,2.075027923512073
41,2.146921599840433,1.1055665256679037
42,-0.0877772957573684,-0.0988059817331421
43,-0.4558798650891003,1.3229555885381783
44,1.1403957813993637,1.5731009281912562
45,3.911629437858504,-0.2697874675555975
46,-0.6412745001533222,-0.8876739280243663
47,0.0373985331577,0.5045705059446671
48,1.2426553040435115,1.7371830093422962
49,0.2983753636025715,-0.407011608175911
50,-0.4492505677662407,-0.2927749715953673
51,-1.536748782126441,-0.2276867124521392
52,-0.7253408841285358,-0.9483577261818368
53,-0.2643675362892207,1.1097702173656658
54,-2.4942950328953515,0.5314096122216411
55,-0.5049597019796058,-0.1695459149308305
56,-0.1867951196056263,0.5554665672499021
57,-2.1250133745060693,0.3835748438382743
58,0.4000567618383322,-0.7881350536248786
59,0.3116886310576097,1.864531044549612
60,-0.17600288361652,0.4361934727323204
61,-0.8160605801752453,2.244404718185389
62,3.7652474666058295,-0.5590349375739803
63,-0.4753365043075696,-1.604718280324344
64,3.5195531207411217,0.8020243324983825
65,-0.567141860288796,-0.8181079766638792
66,0.3399465602829026,0.9686167739243984
