,x1,x2
0,-0.7138092742514748,-0.6356473986880379
1,3.087853377973124,0.0955740667302436
2,-0.2120938533772289,-0.7856872477589805
3,-0.3284140539175568,2.7245725156137173
4,3.006280400012012,-0.1492365656025127
5,2.519410221836614,-0.5820578641303625
6,0.4774579612975389,0.3457128577569175
7,2.982911020290284,-0.0495826997287331
8,3.060573793315005,0.2943089075046381
9,2.930910889026925,-0.0685638405095041
10,2.9067890033093597,0.1337312875840339
11,-0.9942853738895012,-0.54427190559599
12,0.4228745424007747,-1.0583983746169034
13,3.081651947248638,0.0963345433684328
14,-0.7548523689557244,1.8903449941753887
15,3.06395078511816,0.0240135662022908
16,-0.969017750733944,0.2915506872778702
17,3.0021646176745165,0.0760666609367258
18,0.0010759673682755,1.5815020335571477
19,3.0539064776374847,0.0755925528952855
20,1.6847789591453506,-0.2749487176700433
21,3.042937942704222,0.0229084856089507
22,0.6880426458527609,-0.6377772236089233
23,2.951642407566617,-0.110309439559731
24,3.05830487778696,-0.1237791590754869
25,-0.0987043060787902,-0.7306126148046297
26,1.2024754601496863,1.8122886099153532
27,2.8845683838383023,-0.0796276862155439
28,0.3141570202529447,-0.523788937400893
29,1.0835362660533154,-0.575034647407028
30,3.017252330185422,0.0089916152031044
31,3.0220277315522988,0.0280469435553067
32,3.0126736333222635,0.1029940179750935
33,2.8604912614544387,-0.0560239789273583
34,2.848963718648828,0.0494255138467314
35,3.140690732339757,-0.0453858793288254
36,2.924515922712879,-0.0444068037627361
37,3.102343427626145,0.0617202709381747
38,2.827314410720465,-0.0859013291274613
39,2.97443054835894,-0.1291010990893805
40,3.0264795376911664,0.1784226156659573
41,-0.2991116902010375,2.014355647505484
42,1.835621271331312,0.090950589077147
43,0.1256712914801918,1.0426288431644366
44,-1.8836105307987423,-0.591139927535118
45,1.0133763623996346,0.3013583308021125
46,0.7538169444117575,-1.329218253649384
47,1.1830385957884937,-1.6050859340614148
48,0.2014168920299649,-1.2346640879715576
49,3.0917089593188223,0.0429895914606909
50,1.1525041473751174,-1.2154722097895585
51,2.8329757637038098,-0.0902438110942651
52,0.4850887510443711,-1.3573661705980262
